sku,store,trannum,count
8747400,9404,200,5
8747400,9404,400,5
8747400,9404,800,5
8747400,9404,2800,5
8748302,9404,3700,5
8748302,9404,1100,5
8748302,9404,5700,5
8748302,9404,500,5
8748302,9404,200,5
8748362,9404,400,20
8748362,9404,600,20
8748362,9404,700,20
8748362,9404,800,20
8748362,9404,900,20
8748362,9404,1200,20
8748362,9404,1400,20
8748362,9404,1500,20
8748362,9404,1700,20
8748362,9404,2200,20
8748362,9404,2300,20
8748362,9404,2700,20
8748362,9404,3100,20
8748362,9404,4000,20
8748362,9404,4100,20
8750712,9404,600,13
8750712,9404,200,13
8750712,9404,800,13
8750712,9404,900,13
8752709,9404,4400,11
8752709,9404,400,11
8752709,9404,300,11
8752709,9404,600,11
8752709,9404,500,11
8752709,9404,1100,11
8752709,9404,2800,11
8754262,9404,500,9
8754262,9404,3900,9
8754262,9404,1400,9
8754262,9404,1500,9
8754262,9404,1000,9
8754262,9404,1200,9
8754262,9404,700,9
8754778,9404,400,9
8754778,9404,500,9
8754778,9404,800,9
8754778,9404,1100,9
8754778,9404,1200,9
8754778,9404,1300,9
8754778,9404,2600,9
8754778,9404,600,9
8754778,9404,1000,9
8756673,9404,1700,7
8756673,9404,1500,7
8756673,9404,1900,7
8756673,9404,2100,7
8756673,9404,2300,7
8756673,9404,3600,7
8756673,9404,4900,7
8756684,9404,1200,6
8756684,9404,2700,6
8756684,9404,800,6
8756684,9404,1100,6
8756686,9404,2000,12
8756686,9404,1800,12
8756686,9404,200,12
8756686,9404,400,12
8756686,9404,800,12
8756686,9404,2500,12
8756686,9404,600,12
8756686,9404,3200,12
8756686,9404,700,12
8756715,9404,700,5
8756715,9404,1800,5
8756715,9404,2000,5
8756715,9404,600,5
8757322,9404,1300,5
8757322,9404,3200,5
8757322,9404,1200,5
8757322,9404,400,5
8757322,9404,6700,5
8757366,9404,600,6
8757366,9404,4600,6
8757366,9404,4900,6
8758223,9404,700,5
8758223,9404,1300,5
8758223,9404,2400,5
8758223,9404,2700,5
8758223,9404,400,5
8759379,9404,200,5
8759379,9404,400,5
8759379,9404,600,5
8759379,9404,1300,5
8759379,9404,2000,5
8759386,9404,300,5
8759386,9404,200,5
8759386,9404,400,5
8759386,9404,1600,5
8761627,9404,900,6
8761627,9404,1200,6
8761627,9404,1300,6
8761627,9404,3400,6
8761627,9404,4300,6
8761627,9404,200,6
8762919,9404,1900,11
8762919,9404,2600,11
8762919,9404,500,11
8763462,9404,600,11
8763462,9404,200,11
8763462,9404,2800,11
8763462,9404,800,11
8763462,9404,8000,11
8763462,9404,3400,11
8766023,9404,500,5
8766023,9404,600,5
8766023,9404,1400,5
8766023,9404,3200,5
8766673,9404,2500,6
8766673,9404,11600,6
8766673,9404,3500,6
8766673,9404,1700,6
8766673,9404,1500,6
8766673,9404,2000,6
8767400,9404,2800,5
8767400,9404,1200,5
8767400,9404,2000,5
8767400,9404,5400,5
8768012,9404,300,22
8768012,9404,400,22
8768012,9404,800,22
8768012,9404,1000,22
8768012,9404,1400,22
8768012,9404,1500,22
8768012,9404,1800,22
8768012,9404,2400,22
8768012,9404,3100,22
8768012,9404,3900,22
8768012,9404,4800,22
8768012,9404,5700,22
8768012,9404,1100,22
8769386,9404,3100,8
8769386,9404,1600,8
8769925,9404,600,6
8769925,9404,400,6
8769925,9404,1300,6
8769925,9404,1500,6
8769925,9404,3300,6
8769925,9404,6100,6
8770967,9404,1700,19
8770967,9404,700,19
8770967,9404,4500,19
8770967,9404,500,19
8770967,9404,1000,19
8770967,9404,1900,19
8771174,9404,3500,5
8771174,9404,400,5
8771174,9404,600,5
8771174,9404,700,5
8771174,9404,1800,5
8772339,9404,1800,5
8772339,9404,500,5
8772339,9404,900,5
8772339,9404,1900,5
8772955,9404,3700,6
8772955,9404,6000,6
8772955,9404,200,6
8772955,9404,4100,6
8772955,9404,8800,6
8773462,9404,1400,11
8773462,9404,1600,11
8773462,9404,1800,11
8773462,9404,800,11
8773462,9404,1900,11
8773462,9404,7600,11
8773579,9404,1400,7
8773579,9404,2500,7
8773579,9404,4200,7
8773579,9404,4500,7
8773579,9404,5400,7
8773579,9404,5700,7
8773579,9404,8500,7
8776367,9404,1000,5
8776367,9404,2500,5
8776367,9404,1100,5
8776367,9404,2400,5
8776367,9404,200,5
8776474,9404,1000,5
8776474,9404,2700,5
8776474,9404,6500,5
8776474,9404,7500,5
8776474,9404,1300,5
8777495,9404,6900,7
8777495,9404,1600,7
8777495,9404,1800,7
8777495,9404,500,7
8777495,9404,600,7
8777495,9404,300,7
8778012,9404,200,20
8778012,9404,300,20
8778012,9404,500,20
8778012,9404,600,20
8778012,9404,700,20
8778012,9404,900,20
8778012,9404,1000,20
8778012,9404,1200,20
8778012,9404,1400,20
8778012,9404,1900,20
8778012,9404,2500,20
8778012,9404,2900,20
8778012,9404,4500,20
8778012,9404,5200,20
8778276,9404,900,28
8778276,9404,400,28
8778675,9404,6100,6
8778675,9404,5400,6
8778675,9404,2800,6
8778675,9404,1600,6
8778675,9404,1800,6
8778675,9404,6600,6
8779386,9404,400,6
8779386,9404,700,6
8779386,9404,1300,6
8779386,9404,2600,6
8779386,9404,3600,6
8779386,9404,7300,6
8780712,9404,200,8
8780712,9404,400,8
8781729,9404,700,5
8781729,9404,4000,5
8781729,9404,400,5
8781729,9404,800,5
8781729,9404,3700,5
8783462,9404,400,11
8783462,9404,6000,11
8783462,9404,3400,11
8783769,9404,1900,5
8783769,9404,1300,5
8783769,9404,1700,5
8783769,9404,1800,5
8783769,9404,3900,5
8783833,9404,2400,6
8783833,9404,300,6
8783833,9404,400,6
8783833,9404,900,6
8783833,9404,1200,6
8783833,9404,2700,6
8784262,9404,1000,5
8784262,9404,900,5
8784262,9404,1300,5
8784262,9404,300,5
8784307,9404,700,6
8784307,9404,1100,6
8784785,9404,900,6
8784785,9404,400,6
8784785,9404,500,6
8784785,9404,700,6
8784785,9404,1000,6
8784785,9404,4200,6
8786691,9404,200,8
8786691,9404,1800,8
8786691,9404,1700,8
8786691,9404,3900,8
8786691,9404,6100,8
8786691,9404,6200,8
8786691,9404,600,8
8786691,9404,3800,8
8787409,9404,1000,5
8787409,9404,400,5
8787409,9404,600,5
8787409,9404,2100,5
8787409,9404,4500,5
8787473,9404,1800,6
8787473,9404,1200,6
8787473,9404,3800,6
8787473,9404,300,6
8787473,9404,2700,6
8787473,9404,5000,6
8788012,9404,200,13
8788012,9404,600,13
8788012,9404,700,13
8788012,9404,800,13
8788012,9404,900,13
8788012,9404,1000,13
8788012,9404,1200,13
8788012,9404,2100,13
8788012,9404,2400,13
8788012,9404,3500,13
8791356,9404,400,90
8791356,9404,600,90
8791356,9404,700,90
8791356,9404,800,90
8791356,9404,900,90
8791356,9404,1000,90
8791356,9404,1100,90
8791356,9404,1200,90
8791356,9404,1300,90
8791356,9404,1400,90
8791356,9404,1500,90
8791356,9404,1600,90
8791356,9404,1700,90
8791356,9404,2000,90
8791356,9404,2100,90
8791356,9404,2200,90
8791356,9404,2300,90
8791356,9404,2400,90
8791356,9404,2600,90
8791356,9404,2700,90
8791356,9404,2800,90
8791356,9404,2900,90
8791356,9404,3000,90
8791356,9404,3600,90
8791356,9404,3700,90
8791356,9404,3900,90
8791356,9404,4100,90
8791356,9404,5200,90
8791356,9404,5300,90
8791356,9404,5500,90
8791356,9404,5600,90
8791356,9404,6500,90
8791356,9404,7100,90
8791356,9404,7200,90
8791356,9404,8000,90
8791356,9404,8600,90
8791356,9404,8900,90
8791356,9404,9600,90
8791356,9404,9800,90
8791356,9404,9900,90
8791356,9404,10400,90
8791356,9404,10600,90
8791356,9404,11600,90
8791356,9404,14200,90
8791356,9404,14300,90
8791356,9404,16000,90
8791356,9404,16600,90
8791356,9404,5100,90
8791356,9404,5800,90
8791356,9404,4400,90
8792276,9404,1000,10
8792276,9404,6800,10
8792276,9404,300,10
8792276,9404,500,10
8792276,9404,600,10
8792276,9404,900,10
8792276,9404,1700,10
8792276,9404,2000,10
8792276,9404,4900,10
8792276,9404,5100,10
8792371,9404,1300,6
8792371,9404,4300,6
8792371,9404,1100,6
8792371,9404,5100,6
8796618,9404,700,5
8796618,9404,900,5
8796618,9404,2600,5
8796618,9404,1400,5
8796684,9404,1200,5
8796684,9404,500,5
8796684,9404,800,5
8796684,9404,12200,5
8796686,9404,3300,6
8796686,9404,800,6
8796686,9404,900,6
8796686,9404,1800,6
8796686,9404,3500,6
8796686,9404,400,6
8797342,9404,400,6
8797342,9404,300,6
8797342,9404,4200,6
8797342,9404,8800,6
8797723,9404,2000,17
8797723,9404,5800,17
8797723,9404,1000,17
8797723,9404,1300,17
8797723,9404,2200,17
8797723,9404,2500,17
8797723,9404,2900,17
8797723,9404,3500,17
8797723,9404,3800,17
8797723,9404,4200,17
8797723,9404,5000,17
8797723,9404,4300,17
8797723,9404,6200,17
8797723,9404,4400,17
8797723,9404,1400,17
8798362,9404,1400,15
8798362,9404,2400,15
8798362,9404,4400,15
8798362,9404,9600,15
8798636,9404,2800,161
8798636,9404,8400,161
8798636,9404,2900,161
8798636,9404,2600,161
8798636,9404,800,161
8798636,9404,200,161
8798636,9404,300,161
8798636,9404,400,161
8798636,9404,500,161
8798636,9404,600,161
8798636,9404,700,161
8798636,9404,900,161
8798636,9404,1000,161
8798636,9404,1100,161
8798636,9404,1200,161
8798636,9404,1300,161
8798636,9404,1400,161
8798636,9404,1500,161
8798636,9404,1600,161
8798636,9404,1800,161
8798636,9404,1900,161
8798636,9404,2000,161
8798636,9404,2100,161
8798636,9404,2200,161
8798636,9404,2300,161
8798636,9404,2400,161
8798636,9404,2500,161
8798636,9404,2700,161
8798636,9404,3000,161
8798636,9404,3100,161
8798636,9404,3200,161
8798636,9404,3400,161
8798636,9404,3500,161
8798636,9404,3800,161
8798636,9404,3900,161
8798636,9404,4500,161
8798636,9404,4800,161
8798636,9404,5000,161
8798636,9404,5100,161
8798636,9404,5200,161
8798636,9404,5400,161
8798636,9404,5600,161
8798636,9404,5800,161
8798636,9404,6000,161
8798636,9404,8800,161
8798636,9404,3300,161
8798636,9404,6800,161
8799386,9404,3200,5
8802765,9404,400,6
8802765,9404,1600,6
8802765,9404,1900,6
8802765,9404,2500,6
8802765,9404,2700,6
8803665,9404,2200,5
8803665,9404,3500,5
8803665,9404,700,5
8803665,9404,5300,5
8803723,9404,400,8
8803723,9404,500,8
8803723,9404,800,8
8803723,9404,1500,8
8803723,9404,1900,8
8803723,9404,2400,8
8803723,9404,3700,8
8806281,9404,2300,5
8806281,9404,5300,5
8806281,9404,500,5
8806281,9404,1300,5
8806281,9404,4400,5
8806618,9404,2400,9
8806618,9404,3500,9
8806618,9404,1700,9
8806618,9404,2600,9
8806618,9404,1000,9
8806618,9404,3700,9
8806618,9404,8800,9
8806618,9404,200,9
8807596,9404,1500,6
8807596,9404,2400,6
8807596,9404,3000,6
8807596,9404,2700,6
8807596,9404,300,6
8807596,9404,1900,6
8808818,9404,200,9
8808818,9404,300,9
8808818,9404,400,9
8808818,9404,500,9
8808818,9404,700,9
8808818,9404,800,9
8808818,9404,1000,9
8809152,9404,200,8
8809152,9404,800,8
8809152,9404,1900,8
8810712,9404,600,13
8810712,9404,800,13
8810712,9404,900,13
8811321,9404,1100,6
8811321,9404,1300,6
8811321,9404,1700,6
8811321,9404,2200,6
8811321,9404,2300,6
8812007,9404,1800,6
8812007,9404,900,6
8812007,9404,1700,6
8812007,9404,1200,6
8813462,9404,2800,9
8813462,9404,1800,9
8813462,9404,800,9
8813462,9404,1900,9
8813462,9404,3400,9
8816007,9404,900,5
8816007,9404,1700,5
8816007,9404,11200,5
8816007,9404,21400,5
8816618,9404,1100,11
8816618,9404,1400,11
8816618,9404,1000,11
8816618,9404,900,11
8816618,9404,2400,11
8816618,9404,2800,11
8816618,9404,4100,11
8816618,9404,4500,11
8816618,9404,8700,11
8816911,9404,600,6
8816911,9404,3400,6
8816911,9404,1400,6
8816911,9404,10200,6
8816911,9404,300,6
8817473,9404,200,5
8817473,9404,900,5
8817473,9404,1100,5
8817473,9404,600,5
8817473,9404,2200,5
8817596,9404,12600,6
8817596,9404,800,6
8817596,9404,1500,6
8817596,9404,3000,6
8817596,9404,1900,6
8817853,9404,600,16
8817853,9404,700,16
8817853,9404,100,16
8817853,9404,300,16
8817853,9404,400,16
8817853,9404,800,16
8817853,9404,900,16
8817853,9404,1500,16
8817853,9404,1600,16
8817853,9404,1700,16
8817853,9404,2900,16
8817853,9404,6400,16
8819869,9404,700,13
8819869,9404,1800,13
8819869,9404,1900,13
8819869,9404,2100,13
8819869,9404,2300,13
8819869,9404,2700,13
8819869,9404,2900,13
8819869,9404,3600,13
8819869,9404,14000,13
8819869,9404,16900,13
8819869,9404,200,13
8819869,9404,15700,13
8822955,9404,6700,6
8822955,9404,1100,6
8822955,9404,1500,6
8822955,9404,3800,6
8822955,9404,6400,6
8823287,9404,400,11
8823287,9404,700,11
8823287,9404,800,11
8823287,9404,900,11
8823287,9404,1300,11
8823287,9404,1600,11
8823287,9404,1200,11
8826281,9404,400,6
8826281,9404,2900,6
8826281,9404,3500,6
8826281,9404,3600,6
8826281,9404,700,6
8826281,9404,600,6
8826618,9404,1700,6
8826618,9404,1500,6
8826618,9404,3200,6
8826618,9404,3000,6
8826618,9404,1900,6
8826618,9404,1000,6
8826771,9404,1600,7
8826771,9404,3300,7
8826771,9404,1000,7
8826771,9404,1100,7
8826771,9404,1500,7
8826771,9404,2000,7
8826823,9404,2800,7
8826823,9404,1600,7
8826823,9404,2400,7
8826823,9404,3900,7
8836691,9404,1500,7
8836691,9404,4200,7
8836691,9404,4400,7
8836691,9404,1800,7
8836691,9404,900,7
8836691,9404,400,7
8837322,9404,700,6
8837322,9404,1000,6
8837322,9404,4800,6
8837322,9404,1900,6
8837322,9404,300,6
8837386,9404,1500,11
8837386,9404,600,11
8837386,9404,700,11
8837386,9404,2000,11
8837386,9404,1300,11
8837386,9404,6300,11
8837386,9404,300,11
8837386,9404,400,11
8837473,9404,300,5
8837473,9404,1800,5
8837473,9404,1300,5
8837473,9404,3400,5
8837473,9404,3500,5
8842152,9404,400,12
8842152,9404,2800,12
8843462,9404,1500,11
8843462,9404,600,11
8843462,9404,1100,11
8843462,9404,2500,11
8843462,9404,3900,11
8843462,9404,800,11
8843462,9404,1900,11
8843462,9404,3700,11
8843893,9404,400,8
8843893,9404,600,8
8843893,9404,1100,8
8843893,9404,1300,8
8843893,9404,2300,8
8843893,9404,5000,8
8843893,9404,5100,8
8846610,9404,3000,5
8846610,9404,2300,5
8846610,9404,7800,5
8846610,9404,100,5
8846610,9404,1500,5
8846618,9404,800,7
8846618,9404,1800,7
8846618,9404,4600,7
8846618,9404,3100,7
8846618,9404,6100,7
8846753,9404,1300,10
8846753,9404,1500,10
8846753,9404,1600,10
8846753,9404,2600,10
8846753,9404,2700,10
8846753,9404,3100,10
8846753,9404,700,10
8846753,9404,4300,10
8846911,9404,7400,6
8846911,9404,8600,6
8846911,9404,4700,6
8846911,9404,4100,6
8846911,9404,3500,6
8846911,9404,3600,6
8849379,9404,200,5
8849379,9404,600,5
8849379,9404,1300,5
8849379,9404,2000,5
8849869,9404,2700,6
8849869,9404,3000,6
8849869,9404,5200,6
8849869,9404,5800,6
8849869,9404,9800,6
8849869,9404,11800,6
8850712,9404,500,22
8850712,9404,600,22
8850712,9404,800,22
8850712,9404,2200,22
8850712,9404,3300,22
8850712,9404,3900,22
8850712,9404,900,22
8850712,9404,1200,22
8850712,9404,2600,22
8850712,9404,2800,22
8850712,9404,5100,22
8850712,9404,6000,22
8850712,9404,6300,22
8850712,9404,13900,22
8850967,9404,1000,22
8850967,9404,1100,22
8850967,9404,2700,22
8850967,9404,700,22
8850967,9404,2000,22
8850967,9404,400,22
8854415,9404,1300,5
8854415,9404,400,5
8854415,9404,300,5
8854415,9404,1200,5
8856670,9404,300,6
8856670,9404,500,6
8856670,9404,1700,6
8856670,9404,900,6
8856684,9404,900,6
8856684,9404,600,6
8856684,9404,2800,6
8856684,9404,5400,6
8856684,9404,1200,6
8856684,9404,800,6
8858696,9404,900,11
8858696,9404,2000,11
8858696,9404,2200,11
8858696,9404,2800,11
8858696,9404,4100,11
8858696,9404,600,11
8858696,9404,700,11
8858696,9404,1300,11
8858696,9404,3400,11
8858696,9404,5400,11
8858696,9404,1100,11
8860712,9404,700,12
8860712,9404,800,12
8860712,9404,2200,12
8860712,9404,3300,12
8860712,9404,3900,12
8860712,9404,2000,12
8860712,9404,2800,12
8866456,9404,2900,6
8866456,9404,600,6
8866456,9404,1800,6
8866456,9404,1200,6
8866456,9404,4700,6
8866456,9404,1700,6
8867322,9404,800,7
8867322,9404,1800,7
8867322,9404,300,7
8867322,9404,2400,7
8867322,9404,2500,7
8867322,9404,3300,7
8870712,9404,200,12
8870712,9404,500,12
8870712,9404,800,12
8870712,9404,3300,12
8870712,9404,3900,12
8872154,9404,1500,6
8872154,9404,4100,6
8872154,9404,900,6
8872154,9404,1000,6
8872154,9404,2900,6
8872765,9404,3400,5
8872765,9404,1800,5
8872765,9404,4400,5
8872765,9404,700,5
8872765,9404,2100,5
8872940,9404,3400,11
8872940,9404,3200,11
8872940,9404,400,11
8872940,9404,500,11
8872940,9404,900,11
8872940,9404,1200,11
8874090,9404,1300,5
8874090,9404,600,5
8874090,9404,2800,5
8874090,9404,3300,5
8874090,9404,4700,5
8876669,9404,500,5
8876669,9404,1000,5
8876669,9404,6900,5
8877469,9404,200,7
8877469,9404,1100,7
8877469,9404,1200,7
8877469,9404,2200,7
8877469,9404,4400,7
8877469,9404,5500,7
8877469,9404,9800,7
8877912,9404,400,6
8877912,9404,800,6
8877912,9404,1500,6
8877912,9404,2200,6
8877912,9404,2600,6
8878122,9404,300,8
8878122,9404,400,8
8878122,9404,800,8
8878122,9404,1400,8
8878122,9404,2100,8
8878564,9404,3500,6
8878564,9404,3700,6
8878564,9404,400,6
8878564,9404,2300,6
8878564,9404,4300,6
8878564,9404,2800,6
8879386,9404,700,7
8879386,9404,300,7
8879386,9404,1600,7
8879386,9404,2500,7
8880490,9404,500,7
8880490,9404,700,7
8880490,9404,1200,7
8880490,9404,1700,7
8880490,9404,2600,7
8880490,9404,3800,7
8880490,9404,7300,7
8882840,9404,2400,5
8882840,9404,2900,5
8882840,9404,3100,5
8882840,9404,3600,5
8882840,9404,8600,5
8883602,9404,900,5
8883602,9404,700,5
8883602,9404,1600,5
8883602,9404,1700,5
8883602,9404,2000,5
8886678,9404,1900,6
8886678,9404,400,6
8886678,9404,5800,6
8886678,9404,900,6
8886678,9404,500,6
8886678,9404,1500,6
8887357,9404,2700,5
8887357,9404,500,5
8887357,9404,300,5
8887357,9404,600,5
8887952,9404,1900,16
8887952,9404,5500,16
8887952,9404,200,16
8887952,9404,400,16
8887952,9404,500,16
8887952,9404,700,16
8887952,9404,800,16
8887952,9404,1101,16
8887952,9404,1200,16
8887952,9404,1500,16
8887952,9404,1600,16
8887952,9404,1700,16
8887952,9404,3000,16
8887952,9404,4900,16
8887952,9404,6400,16
8887952,9404,6500,16
8888363,9404,1300,7
8888363,9404,2100,7
8888363,9404,2900,7
8888363,9404,3200,7
8888363,9404,300,7
8888363,9404,400,7
8888363,9404,3100,7
8888965,9404,800,6
8888965,9404,1800,6
8888965,9404,2200,6
8888965,9404,4600,6
8888965,9404,13200,6
8889414,9404,200,16
8889414,9404,2400,16
8890646,9404,700,5
8890646,9404,1000,5
8890646,9404,2000,5
8890646,9404,2300,5
8891956,9404,2300,28
8891956,9404,2600,28
8891956,9404,2700,28
8891956,9404,1500,28
8891956,9404,700,28
8891956,9404,1300,28
8891956,9404,3600,28
8891956,9404,1900,28
8891956,9404,2000,28
8892093,9404,500,5
8892093,9404,2000,5
8892093,9404,4600,5
8892093,9404,3200,5
8892093,9404,3700,5
8896456,9404,200,17
8896456,9404,400,17
8896456,9404,500,17
8896456,9404,800,17
8896456,9404,1000,17
8896456,9404,1200,17
8896456,9404,1300,17
8896456,9404,1400,17
8896456,9404,1500,17
8896456,9404,1800,17
8896456,9404,3800,17
8896456,9404,5900,17
8896456,9404,7100,17
8896474,9404,1300,8
8896474,9404,1800,8
8896474,9404,3200,8
8896474,9404,7200,8
8896474,9404,3000,8
8896474,9404,3800,8
8896474,9404,500,8
8896474,9404,4300,8
8896684,9404,1600,12
8896684,9404,600,12
8896684,9404,300,12
8896684,9404,1900,12
8896684,9404,2600,12
8896684,9404,2700,12
8896684,9404,3500,12
8896684,9404,900,12
8896684,9404,1100,12
8896684,9404,2800,12
8896684,9404,4800,12
8896707,9404,1000,9
8896707,9404,1200,9
8896707,9404,1600,9
8896707,9404,2900,9
8896707,9404,700,9
8896753,9404,1000,15
8896753,9404,600,15
8896753,9404,800,15
8896753,9404,1100,15
8896753,9404,1300,15
8896753,9404,1400,15
8896753,9404,1500,15
8896753,9404,1600,15
8896753,9404,1900,15
8897357,9404,2400,5
8897357,9404,1000,5
8897357,9404,1100,5
8897357,9404,2500,5
8897357,9404,2700,5
8897400,9404,400,6
8897400,9404,1300,6
8897400,9404,1800,6
8897400,9404,2400,6
8897400,9404,4200,6
8899255,9404,2100,28
8899255,9404,2400,28
8899255,9404,4200,28
8899255,9404,12900,28
8899255,9404,500,28
8899255,9404,600,28
8899255,9404,700,28
8899255,9404,900,28
8899255,9404,1000,28
8899255,9404,1100,28
8899255,9404,1700,28
8899255,9404,1900,28
8899255,9404,2600,28
8899255,9404,2800,28
8899255,9404,3400,28
8899255,9404,3800,28
8899255,9404,6200,28
8899255,9404,7801,28
8899386,9404,300,10
8899386,9404,600,10
8899386,9404,900,10
8899386,9404,5900,10
8899386,9404,6100,10
8902685,9404,700,7
8902685,9404,1000,7
8902685,9404,2600,7
8902685,9404,2900,7
8902685,9404,3100,7
8902685,9404,3000,7
8902685,9404,3800,7
8902943,9404,1300,10
8902943,9404,1700,10
8902943,9404,1800,10
8902943,9404,3000,10
8902943,9404,6300,10
8902943,9404,7800,10
8902943,9404,19400,10
8902943,9404,1500,10
8903709,9404,1200,6
8903709,9404,600,6
8903709,9404,3500,6
8903709,9404,300,6
8903709,9404,2700,6
8906010,9404,500,5
8906010,9404,1100,5
8906010,9404,700,5
8906010,9404,5700,5
8906678,9404,1200,6
8906678,9404,1500,6
8906678,9404,3800,6
8906678,9404,700,6
8906678,9404,6200,6
8906679,9404,1200,5
8906679,9404,200,5
8906679,9404,300,5
8906679,9404,1000,5
8906679,9404,3400,5
8906684,9404,500,6
8906684,9404,2100,6
8906684,9404,2700,6
8906684,9404,1700,6
8906684,9404,11900,6
8906684,9404,2800,6
8906930,9404,400,10
8906930,9404,1200,10
8906930,9404,300,10
8906930,9404,600,10
8906930,9404,900,10
8906930,9404,2100,10
8906930,9404,3600,10
8906930,9404,3800,10
8906930,9404,4400,10
8907798,9404,300,6
8907798,9404,700,6
8907798,9404,3200,6
8907798,9404,800,6
8907798,9404,2700,6
8908209,9404,800,10
8908209,9404,1500,10
8908209,9404,5000,10
8908209,9404,8300,10
8908209,9404,11100,10
8908209,9404,2100,10
8908209,9404,2300,10
8908209,9404,2500,10
8908209,9404,4700,10
8908564,9404,700,9
8908564,9404,2100,9
8908564,9404,2200,9
8908564,9404,500,9
8908564,9404,1000,9
8908564,9404,1800,9
8908564,9404,2700,9
8908564,9404,800,9
8908564,9404,200,9
8908610,9404,300,5
8908610,9404,400,5
8908610,9404,1400,5
8908610,9404,2600,5
8908610,9404,4300,5
8912390,9404,400,20
8912390,9404,800,20
8912390,9404,1100,20
8912390,9404,1300,20
8912390,9404,1600,20
8912390,9404,1700,20
8912390,9404,2000,20
8912390,9404,2400,20
8912390,9404,3300,20
8912390,9404,3400,20
8912390,9404,5400,20
8912390,9404,12000,20
8912390,9404,900,20
8912390,9404,2100,20
8912940,9404,400,8
8912940,9404,800,8
8912940,9404,900,8
8912940,9404,1000,8
8912940,9404,1100,8
8912940,9404,200,8
8914749,9404,600,6
8914749,9404,2200,6
8914749,9404,5200,6
8914749,9404,9400,6
8914749,9404,1200,6
8918564,9404,400,8
8918564,9404,2000,8
8918564,9404,3600,8
8918564,9404,7400,8
8918564,9404,700,8
8918564,9404,1000,8
8918564,9404,1200,8
8918610,9404,300,5
8918610,9404,600,5
8918610,9404,800,5
8918610,9404,2100,5
8918610,9404,2600,5
8919386,9404,1000,8
8919386,9404,1200,8
8919386,9404,3100,8
8919386,9404,2000,8
8920646,9404,76900,5
8920646,9404,4900,5
8920646,9404,900,5
8920646,9404,1900,5
8920646,9404,2000,5
8922390,9404,700,39
8922390,9404,900,39
8922390,9404,200,39
8922390,9404,400,39
8922390,9404,500,39
8922390,9404,800,39
8922390,9404,1000,39
8922390,9404,1100,39
8922390,9404,1200,39
8922390,9404,1300,39
8922390,9404,1600,39
8922390,9404,1700,39
8922390,9404,1800,39
8922390,9404,1900,39
8922390,9404,2100,39
8922390,9404,2400,39
8922390,9404,3000,39
8922390,9404,3100,39
8922390,9404,3400,39
8922390,9404,4200,39
8922390,9404,4600,39
8922390,9404,5100,39
8922390,9404,5900,39
8922642,9404,1200,6
8922642,9404,1900,6
8922642,9404,2600,6
8922642,9404,6700,6
8922642,9404,1400,6
8926306,9404,5300,6
8926306,9404,1000,6
8926306,9404,1400,6
8926306,9404,2600,6
8926753,9404,700,13
8926753,9404,800,13
8926753,9404,1000,13
8926753,9404,1400,13
8926753,9404,1600,13
8926753,9404,2000,13
8926753,9404,3100,13
8926753,9404,5400,13
8926753,9404,3800,13
8928209,9404,300,7
8928209,9404,1100,7
8928209,9404,2200,7
8928209,9404,600,7
8928209,9404,1000,7
8928209,9404,2000,7
8929162,9404,800,10
8929162,9404,1600,10
8930187,9404,300,9
8930187,9404,400,9
8930187,9404,500,9
8930187,9404,800,9
8930187,9404,1000,9
8930187,9404,1200,9
8930187,9404,1900,9
8930967,9404,700,41
8930967,9404,800,41
8930967,9404,1500,41
8930967,9404,3100,41
8930967,9404,200,41
8930967,9404,600,41
8930967,9404,400,41
8930967,9404,1300,41
8930967,9404,1600,41
8930967,9404,4700,41
8930967,9404,300,41
8930967,9404,500,41
8930967,9404,900,41
8930967,9404,1000,41
8932339,9404,2700,10
8932339,9404,700,10
8932339,9404,900,10
8932339,9404,1000,10
8932339,9404,1900,10
8932339,9404,2100,10
8932339,9404,3100,10
8932339,9404,3300,10
8932339,9404,4100,10
8932339,9404,4600,10
8932671,9404,600,8
8932671,9404,1700,8
8932671,9404,1600,8
8932671,9404,800,8
8932671,9404,1500,8
8933148,9404,200,16
8933148,9404,300,16
8933148,9404,1500,16
8936306,9404,500,7
8936306,9404,1700,7
8936306,9404,1900,7
8936306,9404,4200,7
8936306,9404,400,7
8936673,9404,2300,6
8936673,9404,500,6
8936673,9404,600,6
8936673,9404,1300,6
8936673,9404,2200,6
8936684,9404,600,13
8936684,9404,1100,13
8936684,9404,1000,13
8936684,9404,5400,13
8936684,9404,300,13
8936684,9404,1200,13
8936684,9404,2600,13
8936684,9404,2700,13
8936684,9404,3000,13
8936684,9404,1700,13
8936684,9404,2800,13
8937766,9404,3600,9
8937766,9404,400,9
8937766,9404,200,9
8937766,9404,600,9
8937766,9404,3200,9
8937766,9404,5100,9
8937766,9404,900,9
8937766,9404,1000,9
8939386,9404,400,5
8939386,9404,700,5
8939386,9404,3600,5
8939872,9404,3400,32
8939872,9404,700,32
8939872,9404,600,32
8939872,9404,1300,32
8939872,9404,1900,32
8939872,9404,2100,32
8942840,9404,500,13
8942840,9404,1100,13
8942840,9404,1500,13
8942840,9404,1800,13
8942840,9404,2000,13
8942840,9404,2100,13
8942840,9404,2400,13
8942840,9404,3200,13
8942840,9404,5400,13
8942840,9404,7200,13
8942840,9404,8500,13
8942943,9404,90200,49
8942943,9404,200,49
8942943,9404,300,49
